date,vader_compound,vader_label
2024-12-12,0.6526,POSITIVE
2024-12-21,0.6369,POSITIVE
2024-12-26,-0.5688,NEGATIVE
2024-12-08,0.63,POSITIVE
2024-12-20,-0.4447,NEGATIVE
2024-12-22,-0.7158,NEGATIVE
2024-12-21,-0.2276,NEGATIVE
2024-12-26,0.0516,POSITIVE
2024-12-24,0.6868,POSITIVE
2024-12-05,-0.9605,NEGATIVE
2024-12-19,0.9378,POSITIVE
2024-12-20,0.8479,POSITIVE
2024-12-14,-0.2709,NEGATIVE
2024-12-27,-0.7783,NEGATIVE
2024-12-08,0.4019,POSITIVE
2024-12-18,0.8122,POSITIVE
2024-12-25,0.4588,POSITIVE
2024-12-03,0.6144,POSITIVE
2024-12-08,0.8522,POSITIVE
2024-12-12,0.8977,POSITIVE
2024-12-16,-0.1697,NEGATIVE
2024-12-13,0.0,NEUTRAL
2024-12-19,-0.4939,NEGATIVE
2024-12-19,0.7351,POSITIVE
2024-12-19,0.3612,POSITIVE
2024-12-30,0.9614,POSITIVE
2024-12-10,0.0,NEUTRAL
2024-12-02,0.0,NEUTRAL
2024-11-30,0.6633,POSITIVE
2024-12-22,0.2023,POSITIVE
2024-12-15,-0.5423,NEGATIVE
2024-12-18,0.0,NEUTRAL
2024-12-20,0.0516,POSITIVE
2024-12-16,0.296,POSITIVE
2024-12-24,0.9062,POSITIVE
2024-12-20,0.0,NEUTRAL
2024-12-08,-0.2732,NEGATIVE
2024-12-20,0.5423,POSITIVE
2024-12-24,0.0,NEUTRAL
2024-12-13,0.0,NEUTRAL
2024-12-03,0.0,NEUTRAL
2024-12-20,0.0,NEUTRAL
2024-12-16,0.6908,POSITIVE
2024-12-28,0.1901,POSITIVE
2024-12-07,-0.905,NEGATIVE
2024-12-05,-0.2045,NEGATIVE
2024-12-03,0.5921,POSITIVE
2024-12-30,0.0018,NEUTRAL
2024-12-28,-0.296,NEGATIVE
2024-12-20,-0.5423,NEGATIVE
2024-12-27,-0.8316,NEGATIVE
2024-12-12,0.7269,POSITIVE
2024-12-20,-0.8126,NEGATIVE
2024-12-26,0.0,NEUTRAL
2024-12-06,0.2023,POSITIVE
2024-12-19,-0.8588,NEGATIVE
2024-12-25,0.9205,POSITIVE
2024-12-27,0.5995,POSITIVE
2024-12-19,0.9273,POSITIVE
2024-12-13,0.8779,POSITIVE
2024-12-12,0.6249,POSITIVE
2024-12-25,-0.5007,NEGATIVE
2024-12-22,0.6705,POSITIVE
2024-12-03,0.3182,POSITIVE
2024-12-19,0.0,NEUTRAL
2024-12-11,0.4898,POSITIVE
2024-12-28,0.0,NEUTRAL
2024-12-14,0.6956,POSITIVE
2024-12-21,-0.8817,NEGATIVE
2024-12-13,0.9231,POSITIVE
2024-12-10,-0.4228,NEGATIVE
2024-12-19,-0.2263,NEGATIVE
2024-12-15,0.0,NEUTRAL
2024-12-04,0.8581,POSITIVE
2024-12-20,0.6705,POSITIVE
2024-12-27,-0.25,NEGATIVE
2024-12-20,0.6597,POSITIVE
2024-12-19,0.4404,POSITIVE
2024-12-16,-0.1531,NEGATIVE
2024-12-02,0.5719,POSITIVE
2024-12-11,-0.5873,NEGATIVE
2024-12-03,0.1335,POSITIVE
2024-12-11,0.6808,POSITIVE
2024-12-27,-0.4256,NEGATIVE
2024-12-28,-0.9465,NEGATIVE
2024-12-09,0.5301,POSITIVE
2024-12-28,-0.1366,NEGATIVE
2024-12-02,-0.128,NEGATIVE
2024-12-12,0.0,NEUTRAL
2024-12-24,0.5729,POSITIVE
2024-12-29,-0.5801,NEGATIVE
2024-12-08,-0.8422,NEGATIVE
2024-12-16,-0.802,NEGATIVE
2024-12-23,0.0,NEUTRAL
2024-12-14,-0.8771,NEGATIVE
2024-12-11,0.5945,POSITIVE
2024-12-30,0.539,POSITIVE
2024-12-17,-0.3094,NEGATIVE
2024-12-29,-0.4767,NEGATIVE
2024-12-20,0.9014,POSITIVE
2024-12-27,-0.7351,NEGATIVE
2024-12-18,0.9864,POSITIVE
2024-12-30,0.0087,NEUTRAL
2024-12-12,0.0,NEUTRAL
2024-12-30,0.4019,POSITIVE
2024-12-27,0.1511,POSITIVE
2024-12-11,0.9393,POSITIVE
2024-12-27,0.9544,POSITIVE
2024-12-27,0.9545,POSITIVE
2024-12-11,0.4879,POSITIVE
2024-12-26,-0.7351,NEGATIVE
2024-12-20,0.9983,POSITIVE
2024-12-20,0.8251,POSITIVE
2024-12-22,0.0,NEUTRAL
2024-12-27,0.0258,NEUTRAL
2024-12-13,0.0,NEUTRAL
2024-12-28,0.0,NEUTRAL
2024-12-11,0.8526,POSITIVE
2024-12-05,-0.765,NEGATIVE
2024-12-15,-0.572,NEGATIVE
2024-12-12,-0.7506,NEGATIVE
2024-12-20,0.9628,POSITIVE
2024-12-02,0.2023,POSITIVE
2024-12-01,-0.0431,NEUTRAL
2024-12-12,0.5106,POSITIVE
2024-12-29,-0.1027,NEGATIVE
2024-12-20,0.6962,POSITIVE
2024-12-06,0.7096,POSITIVE
2024-12-23,0.0,NEUTRAL
2024-12-07,0.9666,POSITIVE
2024-12-30,0.5023,POSITIVE
2024-12-13,0.3612,POSITIVE
2024-12-19,-0.4003,NEGATIVE
2024-12-30,0.0,NEUTRAL
2024-12-21,-0.4341,NEGATIVE
2024-12-24,0.3724,POSITIVE
2024-12-22,0.7717,POSITIVE
2024-12-26,0.3182,POSITIVE
2024-12-16,-0.6808,NEGATIVE
2024-12-12,-0.2263,NEGATIVE
2024-12-09,0.7526,POSITIVE
2024-12-12,0.8353,POSITIVE
2024-12-01,-0.8145,NEGATIVE
2024-12-08,-0.533,NEGATIVE
2024-12-02,0.4404,POSITIVE
2024-12-17,0.6558,POSITIVE
2024-12-02,0.5093,POSITIVE
2024-12-21,-0.4767,NEGATIVE
2024-12-06,-0.1531,NEGATIVE
2024-12-23,0.3612,POSITIVE
2024-12-18,0.25,POSITIVE
2024-12-14,0.3818,POSITIVE
2024-12-04,0.2023,POSITIVE
2024-12-08,-0.2023,NEGATIVE
2024-12-11,0.0258,NEUTRAL
2024-12-27,0.9933,POSITIVE
2024-12-07,0.3612,POSITIVE
2024-12-12,0.2357,POSITIVE
2024-12-29,0.5255,POSITIVE
2024-12-16,0.0,NEUTRAL
2024-12-28,0.9891,POSITIVE
2024-12-08,0.4404,POSITIVE
2024-12-26,0.0,NEUTRAL
2024-12-19,0.9188,POSITIVE
2024-12-20,0.0,NEUTRAL
2024-12-08,-0.5423,NEGATIVE
2024-12-30,0.541,POSITIVE
2024-12-12,-0.8324,NEGATIVE
2024-12-14,0.0,NEUTRAL
2024-12-09,0.0,NEUTRAL
2024-12-09,0.7184,POSITIVE
2024-12-22,-0.4522,NEGATIVE
2024-12-14,0.7964,POSITIVE
2024-12-02,0.836,POSITIVE
2024-12-19,-0.0258,NEUTRAL
2024-12-08,0.8658,POSITIVE
2024-12-25,-0.9455,NEGATIVE
2024-12-01,-0.5903,NEGATIVE
2024-12-20,0.8338,POSITIVE
2024-11-30,0.9034,POSITIVE
2024-12-28,0.9805,POSITIVE
2024-11-30,0.9301,POSITIVE
2024-12-19,0.0,NEUTRAL
2024-12-20,0.0,NEUTRAL
2024-12-02,0.4767,POSITIVE
2024-12-17,-0.9469,NEGATIVE
2024-12-17,0.0,NEUTRAL
2024-12-19,-0.9915,NEGATIVE
2024-12-30,0.8248,POSITIVE
2024-12-16,0.0,NEUTRAL
2024-12-09,0.7964,POSITIVE
2024-12-27,0.8091,POSITIVE
2024-12-03,-0.6369,NEGATIVE
2024-12-17,-0.5994,NEGATIVE
2024-12-18,0.5719,POSITIVE
2024-12-06,-0.743,NEGATIVE
2024-12-21,0.0,NEUTRAL
2024-12-27,0.4215,POSITIVE
2024-12-15,-0.8841,NEGATIVE
2024-12-01,0.8526,POSITIVE
2024-12-28,0.5423,POSITIVE
2024-12-01,0.6298,POSITIVE
2024-12-04,0.4005,POSITIVE
2024-12-21,0.0,NEUTRAL
2024-12-04,0.1802,POSITIVE
2024-12-11,-0.6986,NEGATIVE
2024-12-19,0.9799,POSITIVE
2024-12-26,0.4588,POSITIVE
2024-12-20,0.6395,POSITIVE
2024-12-05,-0.2714,NEGATIVE
2024-12-22,0.1531,POSITIVE
2024-12-27,0.0,NEUTRAL
2024-12-20,-0.5346,NEGATIVE
2024-12-21,0.2869,POSITIVE
2024-12-06,-0.9136,NEGATIVE
2024-12-04,0.7783,POSITIVE
2024-12-12,0.3182,POSITIVE
2024-12-22,0.8625,POSITIVE
2024-12-23,0.0,NEUTRAL
2024-12-28,0.4767,POSITIVE
2024-12-19,0.0,NEUTRAL
2024-12-18,0.0,NEUTRAL
2024-12-13,0.4472,POSITIVE
2024-12-12,0.69,POSITIVE
2024-12-27,-0.6278,NEGATIVE
2024-12-04,0.4215,POSITIVE
2024-12-02,0.1027,POSITIVE
2024-12-04,0.3519,POSITIVE
2024-12-13,0.9136,POSITIVE
2024-12-20,0.8779,POSITIVE
2024-12-17,0.3612,POSITIVE
2024-12-28,-0.3252,NEGATIVE
2024-12-28,-0.875,NEGATIVE
2024-12-14,-0.3657,NEGATIVE
2024-12-12,0.9711,POSITIVE
2024-12-02,0.3975,POSITIVE
2024-12-08,0.7339,POSITIVE
2024-12-28,0.0516,POSITIVE
2024-12-07,0.4215,POSITIVE
2024-12-07,-0.8516,NEGATIVE
2024-12-24,0.1154,POSITIVE
2024-12-09,0.0,NEUTRAL
2024-12-20,-0.7061,NEGATIVE
2024-12-07,0.8442,POSITIVE
2024-12-30,0.0772,POSITIVE
2024-12-23,0.4019,POSITIVE
2024-12-18,0.0,NEUTRAL
2024-12-07,0.4215,POSITIVE
2024-12-19,0.0,NEUTRAL
2024-12-13,-0.6597,NEGATIVE
2024-12-09,0.8074,POSITIVE
2024-12-23,0.791,POSITIVE
2024-12-28,0.772,POSITIVE
2024-12-19,-0.34,NEGATIVE
2024-12-14,0.0,NEUTRAL
2024-12-03,0.9633,POSITIVE
2024-12-17,-0.1717,NEGATIVE
2024-12-19,-0.1027,NEGATIVE
2024-12-01,-0.5719,NEGATIVE
2024-12-12,-0.4098,NEGATIVE
2024-12-09,0.296,POSITIVE
2024-12-21,0.9201,POSITIVE
2024-12-27,0.0,NEUTRAL
2024-12-29,-0.0846,NEGATIVE
2024-12-02,-0.3382,NEGATIVE
2024-12-23,0.443,POSITIVE
2024-12-26,0.0,NEUTRAL
2024-12-16,0.0,NEUTRAL
2024-12-30,0.0,NEUTRAL
2024-12-23,-0.1779,NEGATIVE
2024-12-26,0.8764,POSITIVE
2024-12-23,0.0,NEUTRAL
2024-12-18,0.3818,POSITIVE
2024-12-08,0.5994,POSITIVE
2024-12-01,0.9796,POSITIVE
2024-12-02,-0.9348,NEGATIVE
2024-12-09,-0.4404,NEGATIVE
2024-12-02,0.5423,POSITIVE
2024-12-17,-0.7579,NEGATIVE
2024-12-04,0.296,POSITIVE
2024-12-07,-0.1531,NEGATIVE
2024-12-06,-0.5998,NEGATIVE
2024-12-29,-0.4939,NEGATIVE
2024-12-20,0.0,NEUTRAL
2024-12-16,0.0,NEUTRAL
2024-12-06,0.9933,POSITIVE
2024-12-27,-0.3832,NEGATIVE
2024-12-12,0.8934,POSITIVE
2024-12-26,-0.7543,NEGATIVE
2024-12-05,0.6249,POSITIVE
2024-12-25,0.6361,POSITIVE
2024-12-17,-0.9887,NEGATIVE
2024-12-12,0.9894,POSITIVE
2024-12-30,0.7184,POSITIVE
2024-12-26,0.8765,POSITIVE
2024-12-28,-0.5267,NEGATIVE
2024-12-10,0.2235,POSITIVE
2024-12-20,-0.9412,NEGATIVE
2024-12-28,0.1022,POSITIVE
2024-12-18,0.6369,POSITIVE
2024-12-05,0.0891,POSITIVE
2024-12-07,-0.7906,NEGATIVE
2024-12-26,0.7809,POSITIVE
2024-12-22,-0.8172,NEGATIVE
2024-12-19,0.952,POSITIVE
2024-12-10,-0.8316,NEGATIVE
2024-12-27,-0.9427,NEGATIVE
2024-12-09,0.0,NEUTRAL
2024-12-01,0.9053,POSITIVE
2024-12-28,-0.2263,NEGATIVE
2024-12-27,-0.2023,NEGATIVE
2024-12-23,-0.4767,NEGATIVE
2024-12-22,0.0,NEUTRAL
2024-12-28,-0.3736,NEGATIVE
2024-12-28,-0.9189,NEGATIVE
2024-12-11,0.6637,POSITIVE
2024-12-27,0.0,NEUTRAL
2024-12-12,0.3919,POSITIVE
2024-12-21,-0.296,NEGATIVE
2024-12-19,0.3544,POSITIVE
2024-12-12,-0.128,NEGATIVE
2024-12-11,-0.4696,NEGATIVE
2024-12-03,0.0,NEUTRAL
2024-12-25,-0.7278,NEGATIVE
2024-12-07,-0.0516,NEGATIVE
2024-12-20,-0.7545,NEGATIVE
2024-12-23,-0.0387,NEUTRAL
2024-12-11,0.4939,POSITIVE
2024-12-10,-0.5994,NEGATIVE
2024-12-04,0.6904,POSITIVE
2024-12-27,-0.8202,NEGATIVE
2024-12-24,-0.8854,NEGATIVE
2024-12-04,0.0,NEUTRAL
2024-12-13,0.2023,POSITIVE
2024-12-16,0.0,NEUTRAL
2024-12-24,0.3612,POSITIVE
2024-12-02,-0.296,NEGATIVE
2024-12-23,-0.6499,NEGATIVE
2024-12-19,-0.34,NEGATIVE
2024-12-26,-0.8369,NEGATIVE
2024-12-21,-0.5267,NEGATIVE
2024-12-13,0.0,NEUTRAL
2024-12-05,0.6486,POSITIVE
2024-12-20,-0.4215,NEGATIVE
2024-12-30,0.4019,POSITIVE
2024-12-14,-0.8036,NEGATIVE
2024-12-04,0.7933,POSITIVE
2024-12-27,0.2244,POSITIVE
2024-11-30,0.0,NEUTRAL
2024-12-19,-0.8588,NEGATIVE
2024-12-16,-0.9382,NEGATIVE
2024-12-19,-0.83,NEGATIVE
2024-12-07,-0.6581,NEGATIVE
2024-11-30,-0.5423,NEGATIVE
2024-12-28,0.8227,POSITIVE
2024-12-12,0.0,NEUTRAL
2024-12-12,0.0,NEUTRAL
2024-12-05,0.4019,POSITIVE
2024-12-19,-0.7035,NEGATIVE
2024-12-27,0.575,POSITIVE
2024-12-16,0.2732,POSITIVE
2024-12-29,0.0,NEUTRAL
2024-12-28,0.5719,POSITIVE
2024-12-24,0.0,NEUTRAL
2024-12-15,-0.5267,NEGATIVE
2024-12-03,-0.34,NEGATIVE
2024-12-20,-0.8979,NEGATIVE
2024-12-21,0.296,POSITIVE
2024-12-28,0.8264,POSITIVE
2024-12-04,-0.4532,NEGATIVE
2024-12-05,0.8622,POSITIVE
2024-12-06,0.7351,POSITIVE
2024-12-27,0.4173,POSITIVE
2024-12-02,-0.5994,NEGATIVE
2024-12-15,-0.296,NEGATIVE
2024-12-23,0.0,NEUTRAL
2024-12-20,0.0,NEUTRAL
2024-12-16,-0.5423,NEGATIVE
2024-12-01,-0.7534,NEGATIVE
2024-12-18,0.6705,POSITIVE
2024-12-22,-0.9849,NEGATIVE
2024-12-22,0.886,POSITIVE
2024-12-07,0.0,NEUTRAL
2024-12-13,-0.296,NEGATIVE
2024-12-02,-0.539,NEGATIVE
2024-12-01,0.9416,POSITIVE
2024-12-01,0.128,POSITIVE
2024-12-19,0.0,NEUTRAL
2024-12-28,0.5267,POSITIVE
2024-12-06,-0.7311,NEGATIVE
2024-12-19,0.0,NEUTRAL
2024-12-17,0.2748,POSITIVE
2024-12-20,0.0,NEUTRAL
2024-12-21,0.4235,POSITIVE
2024-12-20,0.4019,POSITIVE
2024-12-15,0.0,NEUTRAL
2024-12-27,0.1048,POSITIVE
2024-12-27,0.5574,POSITIVE
2024-12-04,0.6453,POSITIVE
2024-12-28,-0.8901,NEGATIVE
2024-12-22,0.4981,POSITIVE
2024-12-28,-0.9156,NEGATIVE
2024-12-20,-0.3566,NEGATIVE
2024-12-01,-0.9406,NEGATIVE
2024-12-17,0.9617,POSITIVE
2024-12-28,0.0,NEUTRAL
2024-12-10,0.4588,POSITIVE
2024-12-29,-0.4381,NEGATIVE
2024-12-20,0.3939,POSITIVE
2024-12-16,0.8617,POSITIVE
2024-12-23,0.2263,POSITIVE
2024-12-16,-0.6808,NEGATIVE
2024-12-12,0.0,NEUTRAL
2024-12-25,-0.4588,NEGATIVE
2024-12-10,-0.4019,NEGATIVE
2024-12-03,-0.3919,NEGATIVE
2024-12-18,-0.5152,NEGATIVE
2024-12-09,0.6736,POSITIVE
2024-12-26,-0.7906,NEGATIVE
2024-12-09,0.0,NEUTRAL
2024-12-13,-0.3415,NEGATIVE
2024-12-03,0.7351,POSITIVE
2024-12-19,0.2484,POSITIVE
2024-12-18,-0.296,NEGATIVE
2024-12-21,0.1531,POSITIVE
2024-12-22,0.4871,POSITIVE
2024-12-21,0.5106,POSITIVE
2024-12-26,-0.1779,NEGATIVE
2024-12-13,-0.9643,NEGATIVE
2024-12-21,0.0,NEUTRAL
2024-12-07,-0.6661,NEGATIVE
2024-12-14,0.6798,POSITIVE
2024-12-02,0.1779,POSITIVE
2024-12-27,0.3612,POSITIVE
2024-12-16,0.4588,POSITIVE
2024-12-19,-0.0258,NEUTRAL
2024-12-03,-0.3197,NEGATIVE
2024-12-20,0.7269,POSITIVE
2024-12-17,0.8316,POSITIVE
2024-12-25,0.6623,POSITIVE
2024-12-20,-0.8794,NEGATIVE
2024-12-12,0.9936,POSITIVE
2024-12-21,-0.7588,NEGATIVE
2024-12-06,0.8718,POSITIVE
2024-12-17,0.8092,POSITIVE
2024-12-18,0.0,NEUTRAL
2024-12-20,0.6697,POSITIVE
2024-12-30,0.0,NEUTRAL
2024-12-28,0.0,NEUTRAL
2024-12-08,0.2549,POSITIVE
2024-12-16,-0.7057,NEGATIVE
2024-12-23,-0.4215,NEGATIVE
2024-12-13,0.0,NEUTRAL
2024-12-28,0.0,NEUTRAL
2024-12-20,0.3612,POSITIVE
2024-12-17,0.5719,POSITIVE
2024-12-27,-0.6705,NEGATIVE
2024-12-05,0.0,NEUTRAL
2024-12-24,0.7391,POSITIVE
2024-12-02,-0.8885,NEGATIVE
2024-12-04,0.0,NEUTRAL
2024-12-21,0.4215,POSITIVE
2024-12-03,0.0,NEUTRAL
2024-12-19,0.0,NEUTRAL
2024-12-08,0.7579,POSITIVE
2024-12-23,-0.7364,NEGATIVE
2024-12-24,0.743,POSITIVE
2024-12-15,-0.2012,NEGATIVE
2024-12-28,0.6249,POSITIVE
2024-12-17,-0.128,NEGATIVE
2024-12-02,0.0,NEUTRAL
2024-12-15,0.8016,POSITIVE
2024-12-18,-0.6182,NEGATIVE
2024-12-20,0.6486,POSITIVE
2024-12-07,0.0,NEUTRAL
2024-12-10,0.0,NEUTRAL
2024-12-14,-0.4767,NEGATIVE
2024-12-14,-0.5013,NEGATIVE
2024-12-26,-0.5991,NEGATIVE
2024-12-30,0.2732,POSITIVE
2024-12-01,-0.6137,NEGATIVE
2024-12-15,0.9827,POSITIVE
2024-12-19,0.12,POSITIVE
2024-12-06,-0.6681,NEGATIVE
2024-12-12,0.2732,POSITIVE
2024-12-11,0.8476,POSITIVE
2024-12-12,0.2944,POSITIVE
2024-12-07,0.8522,POSITIVE
2024-12-26,0.7003,POSITIVE
2024-12-09,0.847,POSITIVE
2024-12-17,0.0,NEUTRAL
2024-12-20,0.3034,POSITIVE
2024-12-14,0.0,NEUTRAL
2024-12-27,0.5707,POSITIVE
2024-12-30,0.0,NEUTRAL
2024-12-03,0.0,NEUTRAL
2024-12-30,0.9589,POSITIVE
2024-12-06,0.8362,POSITIVE
2024-12-14,0.3669,POSITIVE
2024-12-29,-0.9246,NEGATIVE
2024-12-11,0.3612,POSITIVE
2024-12-05,-0.3612,NEGATIVE
2024-12-01,0.6705,POSITIVE
2024-12-03,0.0,NEUTRAL
2024-12-30,0.5423,POSITIVE
2024-12-15,-0.7579,NEGATIVE
2024-12-01,0.2732,POSITIVE
2024-12-10,0.5719,POSITIVE
2024-12-10,-0.0258,NEUTRAL
2024-12-19,0.8467,POSITIVE
2024-12-22,0.0,NEUTRAL
2024-12-09,0.0,NEUTRAL
2024-12-28,0.4588,POSITIVE
2024-12-27,-0.25,NEGATIVE
2024-12-12,0.0,NEUTRAL
2024-12-05,0.2714,POSITIVE
2024-12-30,0.1531,POSITIVE
2024-12-12,-0.5994,NEGATIVE
2024-12-20,0.0,NEUTRAL
2024-12-18,0.7351,POSITIVE
2024-12-09,0.4588,POSITIVE
2024-12-03,-0.7575,NEGATIVE
2024-12-20,-0.8487,NEGATIVE
2024-12-20,-0.7346,NEGATIVE
2024-12-24,0.0976,POSITIVE
2024-12-17,0.5859,POSITIVE
2024-12-18,0.25,POSITIVE
2024-12-02,0.6157,POSITIVE
2024-12-25,-0.3818,NEGATIVE
2024-12-25,0.4939,POSITIVE
2024-12-19,0.6588,POSITIVE
2024-12-08,-0.6478,NEGATIVE
2024-12-01,-0.9895,NEGATIVE
2024-12-28,0.3804,POSITIVE
2024-12-05,0.3919,POSITIVE
2024-12-17,0.5859,POSITIVE
2024-12-24,0.8689,POSITIVE
2024-12-16,0.5267,POSITIVE
2024-12-07,0.4404,POSITIVE
2024-12-20,-0.9623,NEGATIVE
2024-12-26,0.3182,POSITIVE
2024-12-05,-0.6249,NEGATIVE
2024-12-02,0.849,POSITIVE
2024-12-10,-0.9153,NEGATIVE
2024-12-08,0.0,NEUTRAL
2024-12-19,0.7083,POSITIVE
2024-12-20,0.0,NEUTRAL
2024-12-28,0.3384,POSITIVE
2024-12-11,-0.6124,NEGATIVE
2024-12-24,-0.128,NEGATIVE
2024-12-27,-0.9584,NEGATIVE
2024-12-19,0.3612,POSITIVE
2024-12-02,-0.1735,NEGATIVE
2024-12-19,-0.3658,NEGATIVE
2024-12-29,0.0,NEUTRAL
2024-12-13,0.4199,POSITIVE
2024-12-19,-0.1406,NEGATIVE
2024-12-26,0.0,NEUTRAL
2024-12-28,-0.9493,NEGATIVE
2024-12-30,-0.4588,NEGATIVE
2024-12-24,-0.1779,NEGATIVE
2024-12-29,-0.4019,NEGATIVE
2024-12-29,0.8816,POSITIVE
2024-12-26,0.7964,POSITIVE
2024-12-05,0.0,NEUTRAL
2024-12-29,-0.6956,NEGATIVE
2024-12-29,0.1531,POSITIVE
2024-12-18,-0.6908,NEGATIVE
2024-12-13,0.0,NEUTRAL
2024-12-29,-0.1154,NEGATIVE
2024-12-08,0.1139,POSITIVE
2024-12-01,0.0102,NEUTRAL
2024-12-19,0.5859,POSITIVE
2024-12-18,0.0,NEUTRAL
2024-12-02,0.9032,POSITIVE
2024-12-15,-0.5719,NEGATIVE
2024-12-14,-0.0943,NEGATIVE
2024-12-02,-0.296,NEGATIVE
2024-12-24,-0.4445,NEGATIVE
2024-12-23,-0.891,NEGATIVE
2024-12-10,0.6753,POSITIVE
2024-12-28,0.0,NEUTRAL
2024-12-06,-0.9194,NEGATIVE
2024-12-09,0.8641,POSITIVE
2024-12-12,-0.2263,NEGATIVE
2024-12-01,0.3614,POSITIVE
2024-12-30,-0.0516,NEGATIVE
2024-12-17,0.296,POSITIVE
2024-12-20,0.7599,POSITIVE
2024-12-02,0.8294,POSITIVE
2024-12-23,0.0,NEUTRAL
2024-12-29,0.7537,POSITIVE
2024-12-02,-0.9057,NEGATIVE
2024-12-14,-0.3818,NEGATIVE
2024-12-03,0.1142,POSITIVE
2024-12-27,-0.6486,NEGATIVE
2024-12-28,0.34,POSITIVE
2024-12-12,-0.5859,NEGATIVE
2024-12-05,-0.9054,NEGATIVE
2024-12-07,0.1779,POSITIVE
